時刻,窓温度_℃,窓湿度_%,窓気圧_hPa,窓照度_lux,室内温度_℃,室内湿度_%,室内照度_level,label
,,,,,,,,"全開0, 全閉100"
2025-11-01 13:31:21,25.91,41.26,991.04,4516.67,25.30,49.00,5,0
2025-11-01 13:36:24,26.04,41.59,991.05,4539.17,25.30,49.00,5,0
2025-11-01 13:41:27,26.01,41.70,991.08,4675.83,25.30,49.00,5,0
2025-11-01 13:46:28,26.09,41.18,991.12,4765.00,25.30,49.00,5,0
2025-11-01 13:51:29,26.14,41.19,990.98,4741.67,25.30,49.00,5,0
2025-11-01 13:56:30,26.46,40.07,990.93,4887.50,25.50,49.00,5,0
2025-11-01 14:01:34,26.51,40.31,991.25,5115.83,25.50,49.00,5,0
2025-11-01 14:06:34,26.60,39.99,991.36,5953.33,25.50,49.00,5,0
2025-11-01 14:11:41,26.69,40.18,991.09,5043.33,25.50,49.00,5,50
2025-11-01 14:16:42,26.72,40.15,991.23,6810.00,25.50,49.00,5,50
2025-11-01 14:21:43,26.78,40.27,991.15,5720.00,25.50,49.00,5,50
2025-11-01 14:26:43,27.79,38.77,991.10,7387.50,25.50,49.00,5,75
2025-11-01 14:31:45,26.97,40.57,991.12,6540.83,25.70,50.00,5,75
2025-11-01 14:36:47,25.62,43.36,991.33,6265.83,25.30,51.00,5,50
2025-11-01 14:41:50,24.68,42.96,991.28,5115.00,24.30,51.00,5,0
2025-11-01 14:46:54,23.35,39.81,991.24,4485.00,23.30,48.00,4,0
2025-11-01 14:51:55,23.82,47.04,991.37,3770.83,22.90,54.00,4,0
2025-11-01 14:56:55,24.36,49.83,991.42,3291.67,23.00,58.00,3,0
2025-11-01 15:01:55,25.69,47.43,991.44,4924.17,23.20,58.00,4,75
2025-11-01 15:06:56,30.42,36.51,991.53,11540.83,23.60,58.00,4,100
2025-11-01 15:12:03,30.49,36.00,991.64,22273.33,24.00,57.00,4,100
2025-11-01 15:17:04,30.90,35.19,991.78,21192.50,24.00,57.00,4,100
2025-11-01 15:22:07,30.94,35.11,991.78,19711.67,24.40,56.00,4,100
2025-11-01 15:27:07,29.73,36.09,991.73,19363.33,24.80,55.00,4,100
2025-11-01 15:32:08,28.39,39.85,991.94,19017.50,24.20,55.00,4,100
2025-11-01 15:37:09,29.03,38.39,991.84,14201.67,24.20,55.00,4,100
2025-11-01 15:42:10,30.39,35.94,992.04,16823.33,24.60,55.00,5,100
2025-11-01 15:47:11,29.29,38.18,991.99,16910.83,24.80,55.00,4,100
2025-11-01 15:52:20,29.30,38.37,992.07,13375.83,25.00,55.00,1,100
2025-11-01 15:57:21,28.25,39.81,992.26,14217.50,25.00,55.00,3,100
2025-11-01 16:02:21,26.85,42.83,992.45,2665.00,25.00,55.00,1,0
2025-11-01 16:07:21,26.47,43.57,992.63,2196.67,25.20,54.00,2,0
2025-11-01 16:12:22,26.00,44.47,992.72,1369.17,25.20,54.00,2,0
2025-11-01 16:17:22,25.70,45.11,992.88,1085.83,25.20,54.00,2,0
2025-11-01 16:22:23,25.43,45.58,992.77,891.67,25.20,54.00,2,0
2025-11-01 16:27:23,25.14,46.21,992.85,705.00,25.20,54.00,2,0
2025-11-01 16:32:23,24.84,46.85,992.74,555.00,25.20,54.00,2,0
2025-11-01 16:37:24,24.58,47.64,992.76,450.83,25.20,54.00,2,0
2025-11-01 16:42:25,24.28,48.23,992.91,356.67,25.20,54.00,2,0
2025-11-01 16:47:25,23.98,48.83,993.07,252.50,25.20,54.00,2,0
2025-11-01 16:52:27,23.65,49.26,993.17,157.50,25.20,54.00,2,0
2025-11-01 16:57:32,23.40,50.64,993.38,90.83,25.20,52.00,2,0
2025-11-01 17:02:33,23.18,51.15,993.46,45.83,25.20,52.00,2,0
2025-11-01 17:07:33,23.00,51.22,993.61,19.17,25.20,52.00,2,0
2025-11-01 17:12:34,23.14,50.85,993.70,7.50,25.20,52.00,5,0
2025-11-01 17:17:34,23.12,51.21,993.76,3.33,25.20,52.00,5,0
2025-11-01 17:22:36,23.07,51.35,993.83,1.67,25.20,52.00,5,0
2025-11-01 17:27:36,23.05,51.43,993.93,1.67,25.20,52.00,5,0
2025-11-01 17:32:39,23.03,51.56,993.92,1.67,25.20,52.00,5,0
2025-11-01 17:37:40,22.97,51.79,993.80,1.67,25.40,52.00,5,0
2025-11-01 17:42:41,23.00,51.57,993.83,1.67,25.40,52.00,5,0
2025-11-01 17:47:42,22.93,51.92,994.04,1.67,25.40,52.00,5,0
2025-11-01 17:52:42,22.89,52.35,994.03,1.67,25.40,52.00,5,0
2025-11-01 17:57:43,22.21,53.87,994.12,1.67,25.40,52.00,5,0
2025-11-01 18:02:43,22.11,54.14,994.33,1.67,25.40,52.00,5,0
2025-11-01 18:07:46,22.02,54.49,994.45,1.67,25.40,52.00,5,0
2025-11-01 18:12:47,21.99,54.69,994.59,1.67,25.60,52.00,5,0
2025-11-01 18:17:47,21.91,54.83,994.79,1.67,25.60,52.00,5,0
2025-11-01 18:22:47,22.04,54.41,994.80,1.67,25.60,52.00,5,0
2025-11-01 18:27:48,22.07,54.37,994.99,1.67,25.60,52.00,5,0
2025-11-01 18:32:48,21.97,54.67,994.97,1.67,25.60,52.00,5,0
2025-11-01 18:37:50,21.91,54.76,995.17,1.67,25.60,52.00,5,0
2025-11-01 18:42:50,21.89,55.03,995.31,0.83,25.60,52.00,5,0
2025-11-01 18:47:51,21.88,55.15,995.40,1.67,25.60,52.00,5,0
2025-11-01 18:52:51,22.27,53.97,995.47,1.67,25.60,52.00,5,0
2025-11-01 18:57:52,22.46,53.30,995.65,1.67,25.60,52.00,5,0
2025-11-01 19:02:52,22.47,53.20,995.67,1.67,25.80,51.00,5,0
2025-11-01 19:07:55,22.37,53.64,995.63,1.67,25.80,51.00,1,0
2025-11-01 19:12:58,22.32,53.50,995.60,0.00,25.80,51.00,1,0
2025-11-01 19:18:01,22.21,53.80,995.64,0.00,25.60,51.00,1,0
2025-11-01 19:23:01,22.10,54.00,995.70,0.00,25.60,51.00,1,0
2025-11-01 19:28:06,22.15,53.98,995.71,0.00,25.60,51.00,1,0
2025-11-01 19:33:08,22.00,54.20,995.81,0.00,25.60,51.00,1,0
2025-11-01 19:38:08,22.14,53.63,995.92,0.00,25.40,51.00,1,0
2025-11-01 19:43:09,22.04,53.90,995.96,0.00,25.40,51.00,1,0
2025-11-01 19:48:09,21.79,54.49,995.99,0.00,25.40,51.00,1,0
2025-11-01 19:53:10,21.82,54.62,996.19,0.00,25.40,51.00,1,0
2025-11-01 19:58:11,21.82,54.40,996.12,0.00,25.40,51.00,1,0
2025-11-01 20:03:12,22.03,54.03,996.19,0.00,25.20,51.00,1,0
2025-11-01 20:08:17,21.78,53.62,996.18,0.00,25.20,51.00,1,0
2025-11-01 20:13:20,21.83,54.52,996.26,0.00,25.20,51.00,1,0
2025-11-01 20:18:21,21.78,54.15,996.22,0.00,25.20,51.00,1,0
2025-11-01 20:23:21,21.88,53.93,996.34,0.00,25.20,51.00,1,0
2025-11-01 20:28:22,21.78,54.05,996.39,0.00,25.20,51.00,1,0
2025-11-01 20:33:22,21.81,53.97,996.49,0.00,25.20,51.00,1,0
2025-11-01 20:38:24,21.91,53.76,996.60,0.00,25.00,51.00,1,0
2025-11-01 20:43:24,21.54,54.61,996.67,0.00,25.00,51.00,1,0
2025-11-01 20:48:25,21.61,54.36,996.68,0.00,25.00,51.00,1,0
2025-11-01 20:53:25,21.51,54.56,996.77,0.00,25.00,51.00,1,0
2025-11-01 20:58:26,21.33,54.89,996.68,0.00,25.00,51.00,1,0
2025-11-01 21:03:26,21.43,54.59,996.74,0.00,25.00,51.00,1,0
2025-11-01 21:08:28,21.43,54.61,996.74,0.00,25.00,51.00,1,0
2025-11-01 21:13:28,21.52,54.37,996.91,0.00,25.00,51.00,1,0
2025-11-01 21:18:28,21.46,54.43,997.12,0.00,25.00,51.00,1,0
2025-11-01 21:23:29,21.40,54.58,997.22,0.00,24.80,52.00,1,0
2025-11-01 21:28:29,21.19,55.10,997.06,0.00,24.80,52.00,1,0
2025-11-01 21:33:31,21.32,53.80,997.06,0.00,24.80,52.00,1,0
2025-11-01 21:38:32,21.37,54.46,997.23,0.00,24.80,52.00,1,0
2025-11-01 21:43:35,21.15,54.64,997.32,0.00,24.80,52.00,1,0
2025-11-01 21:48:36,21.30,54.65,997.26,0.00,24.80,52.00,1,0
2025-11-01 21:53:39,21.23,54.53,997.17,0.00,24.80,52.00,1,0
2025-11-01 21:58:43,20.58,56.53,997.29,0.00,24.80,52.00,1,0
2025-11-01 22:03:45,20.33,57.81,997.31,0.00,24.80,52.00,1,0
2025-11-01 22:08:45,20.28,57.56,997.42,0.00,24.80,52.00,1,0
2025-11-01 22:13:47,20.28,57.93,997.39,0.00,24.80,52.00,1,0
2025-11-01 22:18:47,20.16,57.83,997.45,0.00,24.80,52.00,1,0
2025-11-01 22:23:50,20.11,58.12,997.47,0.00,24.80,52.00,1,0
2025-11-01 22:28:53,20.09,58.07,997.55,0.00,24.80,52.00,1,0
2025-11-01 22:33:53,20.03,58.08,997.43,0.00,24.80,52.00,1,0
2025-11-01 22:38:57,20.04,58.14,997.37,0.00,24.80,52.00,1,0
2025-11-01 22:44:01,20.09,58.26,997.50,0.00,24.80,52.00,1,0
2025-11-01 22:49:01,19.99,58.17,997.56,0.00,24.80,52.00,1,0
2025-11-01 22:54:02,19.93,58.24,997.56,0.00,24.80,52.00,1,0
2025-11-01 22:59:05,19.95,57.60,997.72,0.00,24.80,52.00,1,0
2025-11-01 23:04:06,19.91,58.30,997.71,0.00,24.80,52.00,1,0
2025-11-01 23:09:06,19.85,58.42,997.75,0.00,24.60,51.00,1,0
2025-11-01 23:14:06,19.83,58.48,997.63,0.00,24.60,51.00,1,0
2025-11-01 23:19:07,19.86,58.27,997.77,0.00,24.60,51.00,1,0
2025-11-01 23:24:08,19.78,58.62,997.83,0.00,24.60,51.00,1,0
2025-11-01 23:29:10,19.85,58.51,997.94,0.00,24.60,51.00,1,0
2025-11-01 23:34:10,19.76,58.44,997.93,0.00,24.60,51.00,1,0
2025-11-01 23:39:11,19.86,58.15,998.01,0.00,24.60,51.00,1,0
2025-11-01 23:44:11,19.61,58.74,998.01,0.00,24.60,51.00,1,0
2025-11-01 23:49:14,19.54,58.87,998.10,0.00,24.60,51.00,1,0
2025-11-01 23:54:17,19.66,58.56,998.05,0.00,24.60,51.00,1,0
2025-11-01 23:59:21,19.67,58.91,998.04,0.00,24.60,51.00,1,0
2025-11-02 00:04:21,19.54,58.92,998.17,0.00,24.60,51.00,1,0
2025-11-02 00:09:22,19.61,58.68,998.25,0.00,24.60,51.00,1,0
2025-11-02 00:14:25,19.58,58.67,998.33,0.00,24.60,51.00,1,0
2025-11-02 00:19:29,19.53,58.87,998.31,0.00,24.40,51.00,1,0
2025-11-02 00:24:31,19.51,58.55,998.38,0.00,24.40,51.00,1,0
2025-11-02 00:29:38,19.43,58.90,998.43,0.00,24.40,51.00,1,0
